text,intent
It is.  /,statement
"you can get a Cadillac for,",statement
"[ to + today, ] where, F um,  sometimes I put a little gift [ if I see something that's, + ] F uh,   occasionally a Christmas tree decoration which they will save for [ their, + their  ] future,",statement
It's even getting hard for the  four year people to find jobs. /,statement
"C So,  F uh,  we've been pretty fortunate.  /",statement
have you seen a game up there? /,question
We stayed till about one thirty  /,statement
Yeah. /,general
"C but  you get  [ a, +  an ] excellent, wide, F uh,  basis of topics.  /",statement
"and I, I know a lot of people, you know, have that  /",statement
F oh  no.  /,general
Yeah.  /,general
"C so  I don't know, [ if, + if ] it's tapering off, or what. /",general
"I know I heard Bush say that, D you know,  we are C either  bottoming out C or  seem to be. /",statement
"this topic is, is Russia a threat <breathing> to our security?  /",statement
C And  it's real pretty. /,statement
"D Well,  I have a friend who's the same way,  /",statement
"C But  I, D you know,  worked, - /",statement
Do you have family who were in the Vietnam War? /,question
Uh-huh. /,general
if we pay off the debts then we can give it to people again. /,statement
Uh-huh. /,general
"if you don't care about property and  people, D you know,  you're not going to care  [ about, + F uh,  about ] learning, I think.",statement
"C and  usually [ I'm, + I'm ] pretty good about it. /",statement
"F Um,  [ if I were in a bigger market, + when I do get into a bigger market, ] I'll probably go out and buy a bunch of suits and things, and, F uh,  where I wouldn't have to shoot and do a lot of other things   /",statement
"Uh-huh,  /",general
"[ [ I, +  I, ] +  I've ]  been trying to get people at five thirty and six thirty in the evening  /",statement
"Hey I got long hair,  /",statement
<Laughter>  Is that on tape? /,question
"it doesn't look like  it can withstand too much, D you know.  /",statement
C Or  so it seems.  /,statement
C and  I think that's the problem that we need to address is why these people want to kill other people rather than the instrument they particularly used in the assault -- /,statement
except I thought that there were too many in the home  /,statement
"C but  I never did, F uh.  /",statement
"[  People don't, + people don't ] want to use mass transit,  /",statement
C but  I'm not too much into ... -/,statement
"I sent off for stuff on it,  /",statement
Do you do barbecues? /,question
"C and  [ it, + it's ] really remarkable.   /",statement
"C and then  there's, F uh,  an old station  /",statement
"C and,  D you know,  you just can't do that  /",statement
"C and   they can pro-, - /",statement
Uh-huh. /,general
Really.  /,general
C And  the days were nice and warm  /,statement
"Right,  /",general
there's a couple --,statement
"[ Pennsyl-, + ] University of Pennsylvania, -/",statement
Uh-huh. /,general
I have to find a place around here that has that. /,statement
Uh-huh.  /,general
C And  we're all going to have to do it.  /,statement
"C and  I said, you know how when you have a bad one, you say, never again <laughter> -- /",statement
"I guess on [ a one, + a scale ] of one of ten I'm probably around a two in terms of fair restricting guns  /",statement
We're pretty excited. /,statement
C and  I like to read stuff like that.  /,statement
"F Uh,  another reason was, F uh,  I paid for my entire education.",statement
"<Laughter> You want to be thirty-two as long as you can, F huh.  /",statement
Our taxes went up tremendously. /,statement
"[ [ I, + I ] have, + F uh,  I   have  ] the impression [ that, + that ] [ the, + the ] majority of the problems that we have with guns [ are not, + [ are, + are ] probably not ] from the people that [ are, + are ] buying them through legitimate channels anyway.  /",statement
"C but,   most people know who I am,  /",statement
"[ C and,  + C but  ] I think you'd have to really, - /",statement
Okay. /,general
"<Inhaling> C So  [ that, + that ] option sometimes is not available if they do not have [ the, + ]  F uh,  <noise> either Medicare or insurance to cover it. /",statement
"D Well,  I like to do,  /",statement
"[ That, +  that ] doesn't appeal to, F uh,   my ears.  /",statement
-- C so  I can't do very much gardening other than balcony gardening --,statement
"[ Are there, +  are there ] any theories on why this is happening? /",question
He belonged to one awhile back.  /,statement
"C And,  F um,  I'm a writer by profession  /",statement
"C And,   they had a church service ahead of it,  /",statement
the one thing I wish we could recycle is magazines.  /,statement
"C and  what's real funny  about plans is that there's a struggle [ between, + ] F uh,  [ [ when you, + when you  add something to your  life, ] +  when you add a plan to your life, ]  /",statement
"C but,  F uh,  D you know  the cease-fire, /",statement
"C But,  F uh,  [ when you're not, + when you're ] a private company, the rules don't always apply. /",statement
"D Well,  Cathy, I think that, F uh,  capital punishment certainly has a place in our society, F um,  maybe from the sense that there are some things that we just can't afford to have repeated, even in the remote chance of repetition. /",statement
"<Laughter> I'm pretty much the same way,  /",statement
"Yeah,  /",general
C and  they'll try it again in a couple of years. /,statement
"F Uh,  the typical land grant university,  /",statement
"(( Yeah )) ,  /",general
Yeah. /,general
"He'd even tolerate him petting though,  /",statement
"They only started to do the  newspaper <breathing>, F uh,  late last year.  /",statement
Uh-huh. /,general
<lipsmack> Sucking the head  /,statement
All right. /,general
"[ the, + like I said, the ] more I hear about it, the more I can see each decision that was made as being understandable.  /",statement
C and  I just thought it was so pretty  /,statement
C and  traffic slows down to nothing. /,statement
Uh-huh.  /,general
"C and  this is why, E I mean,  F uh,  drugs are <breathing> the biggest problem, I think to face America today.  /",statement
Yes.  /,general
"C And  I'm sure  [ it's, + it's ] expensive./",statement
There are places that have a lot of things for them to do.  /,statement
I think it is getting worse.   Because I keep hearing things - /,statement
Yeah. /,general
"I think back of when I was, F uh,  younger and in my party days, some of the things I did, D you know,  I wouldn't be caught dead, like, being out that late at night.",statement
"within reason,  D you know,  you can lose weight or  maintain your weight --",statement
They may have improved it considerably. /,statement
"Uh-huh,  /",general
C so  I'm not too thrilled with the whole thing anyway <laughter>. /,statement
"I find that I've been doing a lot of perennial planting, which I never did before -- /",statement
Yeah. /,general
"C and  particularly [ with, +  with ] back seat,  F uh,  with some, [ where kids, +  [ were, +  were ] ] sitting in the back seat with seat belts on,  /",statement
Right.  /,general
C and  it's been lived in briefly by her before she bought her town house.  /,statement
it looks like our trees don't have any grass under them. /,statement
they're shorts. /,statement
"[ [ I, +  I, ] + I'm ] originally from Florida  /",statement
Excuse me one second. /,request
"F Uh,  C but  many times, F uh,  <sigh> D you know,  [ [ the, + the  local, ] + F uh,  the local ] news kind of suffers, D you know.   /",statement
C And  one dog  would stand there wagging her tail and smiling <laughter>.  /,statement
C and  go out. /,statement
"C and  you do get a good bit of, F uh,  smog and stuff, especially from all the, F uh,  fuel cracking towers and chemical plants. /",statement
"D Well,  [ when, + when ] my friend decided to go back to work, and whenever we had problems, it worked out okay because she would come and tell me  /",statement
"F Uh,  C and  I was just really grateful I only had one bad child care experience.  /",statement
"Yeah,  /",general
Uh-huh.  /,general
Yeah. /,general
"that's not too bad in this sense, because you might get someone in their that's a victim of circumstances -- /",statement
"It would be nice to know [ what's, + what was, ] - /",statement
"C But  it's beautiful,  /",statement
"[ [ they'll, + they'll, ] + they'll ] hit because they're just sort of surrounded, these large schools. /",statement
"E I mean,  the trucks don't come daily  /",statement
Do you work outside the home? /,question
"D Anyway,  while it has both engineering and liberal arts, the engineering students tend to cluster together. /",statement
C except  the baby --,statement
"F Oh,  I know. /",general
Oh. /,general
"[ they're, + they are ] more use to being with their  own age kids -- /",statement
"C but  there has got to be some kind of punishment,",statement
C So  I am just taking a little bit of time off right now. /,statement
"Yes,  /",general
"[  We, + we, ] each got to write little books.  /",statement
"It may be in the future that [ men, + D you know,  some men ] may be better parent or mothers than mothers themselves.  /",statement
"Yeah,  /",general
"F Uh,  I'm of the age that could have gone, although I didn't  /",statement
"[ [ I, + I, ] + I ] still catch things in AIRPLANE that I didn't catch. /",statement
"C So  anything that looks like it might be country  is what they want, D you know.   /",statement
"C But,  F uh,   F uh,  I enjoy, F uh,  F uh,  a lot of different comedies.  /",statement
"C And  D like  she went in,  /",statement
"F Um,  C so  [ that's, + that ] kind of helps out in terms of,",statement
"Yeah,  /",general
Uh-huh.  /,general
"F Oh,  yeah.   /",general
"D You know,  people just don't have that  /",statement
I didn't know how anything worked. /,statement
