text,intent
"Uh-huh,  /",general
"F Uh,  C but  the last thing I can remember doing wh-, - /",statement
C so  I think we should get one adopted permanently. /,statement
Uh-huh. /,general
"Yeah,  /",general
Yeah. /,general
C and  he just didn't make that kind of money with five children.  /,statement
"Right,  /",general
I think we could have made a different agreement --,statement
"C and then  I mix up, F uh,  some cream cheese and a little bit of Amaretta wi-, and some cool whip, /",statement
Uh-huh. /,general
Uh-huh. /,general
"F Uh,  yeah,  /",general
"C but,   F uh,  it's been [ recommend-, + E or  suggested ] that we cut a few of the trees down here,  /",statement
Yeah.  /,general
Yeah.  /,general
Do you watch sports much on T V? /,question
Uh-huh. /,general
"he [ ran her out, + was running ] [ to hi-, + ] in a wheelchair to hide her,  /",statement
"Is, F uh,  traction much of an issue for you up there. /",question
C And  this is something that had been going on for months.  /,statement
"C But  when it rains a lot,  which is has been doing here a lot lately, F uh,  very often, D you know,  wear, F uh,  pants and boots --",statement
"C But  Chi Chi's is a national  restaurant, I think.  /",statement
I guess so.  /,statement
Yeah.   /,general
I've never heard of it. /,statement
"C but  [ I, +  I ] think a thousand dollars, - /",statement
Yeah.  /,general
C and so   we really have to keep it together to get just her activities in and still have time to spend with each other.  /,statement
Uh-huh.   /,general
I am fairly knowledgeable of (( )) <<very faint>>.  -/,statement
"D Well,  it is probably not going to be done  because I have not heard from them.  /",statement
Yeah. /,general
Yeah  /,general
C but  you don't have to do that option if you don't want to. /,statement
"C So,  [ it's, +  it's ] really kind of crazy. /",statement
"Here [ you don't, + ] there's no occupational tax  /",statement
Yeah  /,general
"[ when you go through, +  F uh,  when you're chosen ] is, you're automatically like  [ [ a, +  a, ] +  a ] professor in criminal justice or  something like that,  /",statement
C So  we put a three car garage in. /,statement
"C and  if you have children, if you go to McDonald's, [ you co-, + they have ] coupons, or did have.  /",statement
I'm just getting real soft in the middle. /,statement
"[ C but,  +  C but, ]  D you know,  [ the, + the ] merits of the case in terms of, D you know,",statement
uh-huh. /,general
C Because  we had guns all over our house when we were kids -- /,statement
"C and  [ I, + I ] like that,  /",statement
C and then  we actually held them back in fourth grade. /,statement
"if you want to do something every night that's fine,  /",statement
C but  I have had that discussion before as well.  /,statement
"D Well,  no fault's rather funny in Colorado, because it seems that <<pause>> everyone pays all the time --",statement
"-- C and,  F uh,  I'm letting their mother read on the grandchildren <laughter>. /",statement
C but  you're probably right. /,statement
"[ [ I, + I, ] + I ] believe those of us who were working down there, got a little bit more appreciation for, D you know,  the local, F uh,  culture  ((   ))  /",statement
C So  that made me very proud <laughter>. /,statement
"We've got kids twenty  years old, right now, that could beat any computer professor at micro computer applications.  /",statement
"I think if I had to come home and then go somewhere, I'd never make it. /",statement
"C and  it's really handy for hauling him around [ and, + and ] their stuff,  /",statement
Huh-uh. /,general
"D you know,  [ wh-, + when ] you consider, D you know,  it's probably not radioactive  /",statement
"C and,  D you know,  I don't think I would have left him anywhere that would, - /",statement
Uh-huh. /,general
Uh-huh. /,general
"C But,  on the other hand, F uh,  someone new coming in that knows they're going to have a test, -/",statement
We're pushing real hard though.  /,statement
<<Very faint>> Yeah. /,general
C So   that was good.  /,statement
Yeah.  /,general
you just spend time on maybe ten acres of it. /,statement
Yeah.  /,general
Uh-huh.   /,general
I think alls you have to do is push a couple buttons. /,statement
C but  I think they're obliged to have these things because Hertz and Avis and those folks have it in their contract that --,statement
"E I mean,  [ I, + I ] like all ranges of movies,  /",statement
"C But,  I am not quite sure what I would do.  /",statement
"C So  I try to do it every night,  /",statement
"D like  if you bought a power book straight off, a lot of them had to go back.  /",statement
"I know, I had a charge with, F uh,  Spiegel,  /",statement
Uh-huh. /,general
"[ My, + my ] mechanics loved it because [ it was an old, + it was a sixty-five ] Buick  /",statement
"C And    the trouble is, [ you don't, + you have ] so little input about it.  /",statement
C and  I wasn't ready for kids. /,statement
Uh-huh. /,general
Kalachandji's.  /,statement
Uh-huh <laughter>. /,general
C or  they had somebody at home  that was ill that they had to tend to.  /,statement
They have a really nice championship style course that --,statement
Yeah. /,general
so do I. /,statement
"D Well,  I know [ there, + there's ] got to be a lot of uses,  /",statement
You leave your car for ten minutes  /,statement
Have you seen DANCES WITH WOLVES? /,question
Uh-huh.  /,general
C so  I'm looking for the easy way out. /,statement
"[ it, + it ] depends on, F um,  - /",statement
"D Well,  you just have to ban the smoking [ to their + --",statement
"Yeah,  /",general
Right.  /,general
"C And then  the cat gets, F um,  on this treacherous journey.  /",statement
"C But,  F uh,  we use to have, F uh,  - /",statement
C so  I guess if there was a national curriculum we'd at least have a certain amount that all kids would learn. /,statement
"[ because + I guess, it's because ] T I -s down here. /",statement
You know what I mean?  /,question
"we do like the night life, to an extent  /",statement
"C So,  what's the difference? /",question
Uh-huh. /,general
"I'll watch them, D you know,   /",statement
"C and  they give us one for aluminum  and, F uh,  steel, one for metals,",statement
It took four days. /,statement
C And  it is a just this little dot.  /,statement
"F Uh,  [ you can't, + you can't  ] even work an answering machine if you're at work and had to get a message or something <laughter>, D you know,   or  fill out an application to work at McDonalds   if you can't read. /",statement
"Take care,  /",general
F Um.  /,general
"E I mean,  I remember, F uh,  D well,  it was a  big thing when they let girls wear Levi's.  /",statement
How long of a program is that? /,question
"-- C and,  F uh,  D well,  D you know,  even doing that three or four times a week, when summer hits, that's a hard thing to go out [ and -- +",statement
"D well,  we're getting ready  to - /",statement
"-- F uh,  they're questioning the safety of those   now saying that,  /",statement
F Huh.   D Well  I'm just thanking heaven.  /,statement
Right. /,general
"Uh-huh,  /",general
"I'm from Argentina,  /",statement
"[ [ I've, + I've ] heard they're, +   I hear you have ] some problems. /",statement
"<baby_talking> C And  if you really pushed it, you taught until you had kids or something --",statement
"[ [ I, + I, ] + I ] still catch things in AIRPLANE that I didn't catch. /",statement
Right. /,general
"Yeah,  /",general
"C and so  I'm not much [ of a, + of a ]  paper reader  /",statement
Yeah.  /,general
"I've heard [ [ it, + it, ] + it's ] not one for the videos. /",statement
Yeah. /,general
but it's been cold.  /,statement
"[ they, + they ] were feeding us, <laughter> D you know,   /",statement
"C and  anything I participated in or know about when I read about it in the paper is always [ so, + ] F uh,  covered from such a funny and superficial perspective that I don't have much confidence in it.  /",statement
Uh-huh.  /,general
"It really is, because your making,  D you know,  - /",statement
Uh-huh. /,general
"F Uh,  that was the one with Mickey Rooney  /",statement
"[ C but,  + C but  ] [ before  these enormous, +  before this ] Voting Rights Act, what we had was [ a, +  a ] great deal of our population, F uh,  mainly the blacks in the south and  the",statement
<Laughter> when the people from M C I come down - /,statement
"[ the, +  the ]  restaurants up there were kind of quaint.  /",statement
"Yeah,  /",general
"-- C and then  it was all year,  /",statement
"F Huh.  D Well  [ the, + the, ] F uh,  clubs that we've got around here are kind of expensive  /",statement
"-- once a year, F um,  they have [ [ a, + a, ] + a ] Wednesday through [ a, + a ] Saturday type thing.  /",statement
"C And  they just enjoyed the income, the extra. -/",statement
Uh-huh. /,general
"D You know,  she likes to cook.  /",statement
"[ it would, + it  wouldn't ] have been a  (( doubter )) . -/",statement
"C And  [ it's, + D you know,  it's ] interesting  how the votes vary  /",statement
Yeah. /,general
"F Uh,  [ they, +   these guys, ] F uh,  have taken the place of Theodore White on reporting elections.  /",statement
Uh-huh. /,general
"but ten dollars, or [ what d-, +   what does ] he charge, not even that.  /",statement
"F Uh,  I've got some.  /",statement
"C and  I have very little of my own stuff,  /",statement
