text,intent
"[ C or   wasn't, +  C or  was ] that Reagan.  /",question
Okay. /,request
I've been fortunate.  /,statement
C and then  he just didn't learn the right way? /,question
"[ C or,  + C or  ] maybe just exercise at home.  /",request
"[ Would that, +  would it ] have been too much of a price to pay for that?  /",question
"D Well,  tell me this, F uh,  Lowell,  /",request
"C And,  F um,  T I, where I work has, F uh,  a fitness center  /",statement
Thank you.  /,general
Seems like a nice place to go <laughter>. /,statement
"E I mean  look at, D you know,  the leader they had.  /",request
All right. /,general
C and  you just keep beating it in.  /,request
<laughter>.  It happens that way <laughter>. /,statement
"C So,  F uh,  if you're near that  age <laughter> or you know somebody who is --",request
Imagine the guilt that person would have.  /,request
"C But,  F uh,  D you know,  find out when they are holding <<pause>> the petroleum fair, F uh,  /",request
C And  where is that? /,question
put them to work --,request
"F Um,  [ how, + how ] old is your child? /",question
"F Um,  you look at your paycheck  /",statement
"Yeah,  /",general
Uh-huh.  /,general
I have friends that pay about nine hundred dollars for a town house --,statement
"C and then  she's almost had an impact on me, F uh,  where she doesn't say anything to  me when she comes </noise> to my house C but  I can kind of tell it bothers her C so,",statement
"F Oh,  D well,  that's the kind of thing that they will remember, though. /",statement
"That a little town [ or, + or  ] a bigger city? /",question
"C but  I'm from Plano, Texas. /",statement
C And so  I think that we're going to try that. /,statement
"D So,  tell me ab-, -/",request
Yeah. /,general
Oh. /,general
"I'm always hungry after a French meal, F uh.  /",statement
"D no,  you tell me how you feel about, -/",request
"[ C And  that's, + C and  that's ] another interesting question.  /",statement
What  do you think's wrong to cause  that?  /,question
You can go back to work now. /,request
"Mine's broke at the moment,  /",statement
"Use about half the sugar,  /",request
C So  --,general
Then I went back to work. /,statement
It's been fun. /,statement
"I guess it is time to close now, so  I can run go help put the kids to bed. /",request
"any thing on [ a loan +  E or,",statement
"-- you know, give them a fine, whatever,  /",request
"believe me,  /",request
"F uh,  back to the topic, /",request
"F Oh,  F uh,  where is that at? /",question
Uh-huh. /,general
"D Well,  how many credit cards do you have? /",question
"What, F uh,  department do you work in? /",question
Right. /,general
why don't you tell me about yours. /,request
"one of her acquaintances, one of her old friends, I guess, had been in town  /",statement
"[ What, + [ how do you, + what do you think? ] ] /",question
"Evidently, F uh,  [ that's, + that's ] a big problem. /",statement
"C But  I [ had, + F uh,  had ] a Ford Escort that absolutely needed  (( taps ))  the day we got it. /",statement
Uh-huh. /,general
"I've never had a Jap-, -/",statement
"D Well,  don't give  too much credit to the American public for their motivational  ability  . /",request
"Do you go D like  home cooking, like Black-Eyed Pea and that kind of thing or --",question
"C or  do you have powered, D you know,  [ a, + ]  -/",question
D So  what's a guy to do?,question
"-- [ we, + F uh,  <laughter> we ] would, F um,  <laughter> clear out our basement,  /",statement
"D you know,  <laughter> saw it on T V. /",statement
Get some books of whether it be Pennsylvania or Virginia --,request
-- ever done that? /,question
"F Uh,  William Shatner wrote it. /",statement
"What will you, -/",question
"C And  [ you need to look at, when you, + if you do decide to go with child care, you really need [ to, + to ] ] look at what your options are [ and, +  and ] look at [ the, + what they ] offer,  /",request
was a Taurus. - /,statement
"F Oh,  okay.  /",general
"Well, what else can we d-, uh, talk about,  /",question
You look at another kind of society like the Japanese.  /,request
"D Well,  they come on,  /",general
"D You know,  it's like what can you do  with that, that you can't do in a self protection situation with like a seven or a twenty shot twelve. /",question
"F Oh,  I see. /",general
"F uh,   what do you think was different ten years ago from now? /",question
"F Oh,  D well,",request
Let's just hope we don't get to that point <laughter>. /,request
D Well  you have a good night. /,general
F Oh.  You ought to try some crawfish.  /,request
"[ [ you, + you,  ] + if you  ] like  sports go right ahead with this one. /",request
C but  they have to keep going and going and going.,statement
"what  [ about, + D you know,  about  ] being unanimous.  /",question
"[ Cu-, +  couldn't ] you send us some nice weather? /",question
"-- F uh,  you name it,  /",request
"D Well,  you haven't told me, F uh,  what sports that you are active in. /",request
go ahead. /,request
"Have you ever, - /",question
"Yes,  /",general
Uh-huh.  /,general
How about you? /,question
Just a second.   /,request
That's right. /,statement
Uh-huh. /,general
"[ Do you, + do you ] listen to Gary Cogill? /",question
"the market was so good,  /",statement
"Yeah,  /",general
hold on. /,request
Yeah. /,general
go ahead. /,request
yeah. /,general
Oh. /,general
<Laughter> Don't ask me. /,request
"is it a PAC ten school, D you know.  /",question
That much of a difference? /,question
Right. /,general
"-- C and,   F uh,  the churches always have I think, [ a, + a ] pretty good program,  /",statement
"I am married to a wonderful man,",statement
Yeah. /,general
"it's just one big P R campaign that, - /",statement
Go ahead. /,request
Right. /,general
Yeah.  /,general
"-- C but  [ it was, + I was, ] just found  myself not ever getting around to reading it. /",statement
"maybe someday  when I feel really ambitious and [ an-, + get angry ] I'll start poking holes up  there, but until that time <laughter>.  /",statement
Right. /,general
"it was a change, D you know,  from your traditional, normal, D you know,  stuff,   [ and + ] since it was Christmas time [ and, +   and, ] F uh,  we had the church decorated  with Christmas hollies and poinsettias and, D you know,  stuff like that  /",statement
"[ Talk, + talk ] your husband into taking you there some night. /",request
"Yeah,  /",general
Yeah. /,general
Do they charge a lot of interest on that card? /,question
Yeah. /,general
"Don't ever drink Scotch,  /",request
"F Oh,  is she still there? /",question
Now tell me what you expect from the Mavericks this year. /,request
Wait.  /,request
"C And, so  now [ [ we, + we, ] + we ] branch out at this Wendy's or <laughter> some other fast food joint. /",statement
Uh-huh. /,general
You can go back to work now. /,request
"Is it on, F uh,  one of the lakes? /",question
"D well,  [ maybe, + maybe ] your husband could tape it for you sometime. /",request
"F Oh,  [ [ did, + D well,  did, ] + does ] your wife ever make, F uh,  [ bake in + a hot bacon ]  dressing, D like  for,",question
"-- C and  I [ ski, + ski, ]  /",statement
D Now  why would you go to a seafood restaurant <laughter> to eat chicken? /,question
How big a city is Rome?  /,question
"Have you gone, D like  to Fillmont with the Boy Scouts? /",question
"C and  you beat this cornstarch right into [ the mil-, +  the milk, ] D you know,   /",request
keep going. /,request
just a second. /,request
go ahead. /,request
"F Uh,  D well,  D see,   I went there when I was in high school, actually -- /",statement
You really should go at least once.  /,request
is he still around? /,question
C so  let's make it a good one. /,request
"D So,  you're at Baylor? /",question
"Yeah,  /",general
"wait a second, <child_talking>  /",request
Uh-huh. /,general
Just think of the money they could save.  /,request
"<Laughter> Yeah,  /",general
"I also being involved in the school system see so many of the problem children coming from their parents, F um,   children who will lie and cheat  /",statement
"when I was putting shop floor computers together for guys, I'd go and get their units and put them together and go and interface the stuff with our systems. /",statement
"C or  do you, -/",question
"Yeah,  /",general
<swallowing> I really liked the little girl and everything  /,statement
why don't you go ahead first and tell what kind of car you'd look for in your next. /,request
"have you done, F uh,  any other boating then  /",question
Uh-huh. /,general
D Well  you shouldn't do that. /,request
"doesn't the jury decide on the death penalty rather [ than, + than ]  the judge?  /",question
"Because I remember even when I was growing up, - /",statement
Uh-huh. /,general
"D Well,  it might be a good time for you [ [ to be-, + to, ] + to start ] a tradition. /",request
C and  who's the other big guy? /,question
"Right,  /",general
yeah. /,general
we don't like that either <laughter>. /,statement
Uh-huh. /,general
I really love it. /,statement
"C and  one night, couple weeks ago, it was just happened that we were exhausted  /",statement
Tell me. /,request
"Because if you, F uh,  use drop cloths to cover everything and you use masking tape to trim out, F uh,  all the parts that you don't want to slop over onto,  you don't have to be quite as precise about how you do it  /",request
Yeah. /,general
"[ C or,  + C or  ] maybe just exercise at home.  /",request
