text,intent
C and  people are pretty stable here. /,statement
I've never had random drug testing. /,statement
"[ C And,  +  C and  ] [ then, + F uh,  then  ] you're in the situation where you're very unhappy. /",statement
"E I mean,   [ the, + the ] recording mentioned the Peace Corps. /",statement
"D Well,  it was within, F oh,  ninety days. /",statement
I am just up here for the year  /,statement
"I, I would probably have a hard time getting through school myself. /",statement
"Like my, F uh,  oldest boy is involved in soccer  /",statement
Uh-huh. /,general
"<laughter> [ C and  it's, + C and  it's ] more regulated,  /",statement
"C but,",statement
Right. /,general
"F Uh,   that was a engineering spec on B two.   /",statement
right. /,general
They remodeled the entire back yard.   /,statement
"I would expect people with any kind of buying  power [ over the age, + D you know,  under the age ] of thirty or so, to have some idea  what it is, anyway.  /",statement
C and  I knew exactly what they were going to do C and  say. /,statement
C so  I guess if there was a national curriculum we'd at least have a certain amount that all kids would learn. /,statement
"You [ jus-, + ] never know,  /",statement
"Bye, bye.  /",general
-- D well  D like  I buy D like  the fish  /,statement
"I don't do [ that, + F oh,  A I guess I'll call it  that ] fancy type walking where they kind of move their hips, D you know,  and --",statement
"<<pause>>.  C And  [ even, + even ] [ when I was, + when I was, ] F uh,  living with her with did stuff then too, /",statement
"I used to [ ha-, + F uh,  have ]  a friend  that [ owned, + his daddy owned ] a boat shop. /",statement
C And  I just quit too <laughter>. /,statement
Yeah <<faint>>. /,general
"It's like  you guys aren't going to get a baseball team, I'm sorry it's not going to happen. /",statement
"D You know,  C so  that would probably be nice if we could ever get something like that  /",statement
"I just don't think of Mexicans as being North Americans, although, I guess, strictly speaking they are. /",statement
Right. /,general
"C and,  [ it, + it ] gets very difficult to, F uh,  F uh,  -/",statement
Uh-huh. /,general
"--  they must be trying to keep track of   , D you know,  who is doing it, or  what, I guess. /",statement
"Yeah,  /",general
they're grown and gone from home now -- /,statement
"I think that if somebody else picks him up, - /",statement
"C and  you don't want to stay  in the [ [ very, + very, ] + very ] exclusive,",statement
I think it will.  /,statement
C And  F Um   I believe that the idea of burning,statement
"Sherman and Denison,  /",statement
"Yeah,  /",general
"[ I was, + F uh,  I'm ] the  (( facility )) - /",statement
"Okay,  /",general
"-- C and,  F uh,  it's just getting going.  /",statement
"C And  when the kids are in halls and stuff, and if they're being really good, E I mean,  just being excellent, they're not, D you know,  cutting  up and so on.  /",statement
Oh. /,general
"F Um,   we do a lot of,  D you know,  - /",statement
F Oh  yeah. /,general
"[ I can, + I can ] sketch something, like if I see a picture, like, out of a book, I can sketch that -- /",statement
what do you usually do as far as budgeting? /,question
"[ C and,  + C and  ] I think,",statement
"F Um,  [ I would never, +  I would never ]  have a problem with anyone testing me,  /",statement
"[ [ [ That, + that, ] + the, ] + the ] smell is awful  /",statement
Right. /,general
"[ C but,  +  C and  ] they have children,  /",statement
"C And, then  it has little rooms off of it where,",statement
Uh-huh. /,general
Uh-huh.  /,general
Yes. /,general
D Now  I don't particularly like either one of them -- /,statement
Uh-huh. /,general
"Uh-huh,  /",general
"C so   right outside the back door, I've got the two burlap bags hung up for the cans and bottles, /",statement
"D Well,  we have a cat who's also about four years old.   /",statement
Uh-huh. /,general
Uh-huh. /,general
"That's really changed my reading  habits, because I used to read so <noise> much, especially when I was in school. /",statement
"C and then  in fourth grade I started the clarinet,  /",statement
what do you think?  <Laughter>. /,question
"C But  [ they, + they ] can do a much better job since they don't have to chop it into little two minute stories. /",statement
"Which, F uh,  shows do you watch on T V? /",question
C and  --,statement
<<Very faint>>  Uh-huh.  /,general
Yeah. /,general
"the only consolation is so many of the murders are, D you know,  - /",statement
C so  what am I supposed to do <laughter>. /,question
"nobody's got enough beef, I guess, to challenge him  [ when he's, + when he's ] driving hard to the hoop. /",statement
"you have to be very careful or you end up, F uh,  going in the deep end  /",statement
A time limit too. /,statement
"D well,  he did before we had kids <laughter>,",statement
"There are kids, families, that should just simply be taken out of the homes, D you know.",statement
"It's called, A oh, what was it called <laughter>.  City Sports, downtown Washington. /",statement
"and, and they do make a difference.  /",statement
Yeah. /,general
"Right.  F Uh,  /",general
"[ C and,  +  C and  ] the summer [ we have a, + we have [ a, + a ] ] reunion [ in, + in ] Salt Lake area up by Park Cities.",statement
"D Well,  it was nice talking to you. /",general
"they weren't scared very much, D you know  <laughter>. /",statement
C and  even just those two days just seemed like it was a lot.  /,statement
"C but,  [ [ I, + I,  ] + I'm ] kind of, F uh,  grateful for the experience  because  it's taught me a lot of restraint. /",statement
"C and,  F um,  the other thing was I'd never really let injuries stop me.  /",statement
C Or  even making the playoffs  /,statement
"I know I took it real serious,  /",statement
Yeah. /,general
"-- C and,   F uh,  only, F uh,  Ryan didn't want too much publicity on it because he didn't want his son getting too nervous about this whole thing. /",statement
"[ that was real, +  that was a ] good one.  /",statement
C And  <cough> my husband says that's called rinky-dink <laughter>. /,statement
"Yeah,  /",general
"They traded  Walker,  /",statement
"C and  [ that's, + that's ] really warm. /",statement
"F Uh,  for example, let's say you're taking D like  an original Brazilian form of music [ and, + ] with a certain style,  /",statement
"C And  there's a big push on for recycling, F uh,  paper materials, D you know,  computer output paper and also to decrease the amount of, F uh,  Styrofoam usage because of [ the, + F uh,  <whistling> the ] process involved in Styrofoam [ and, + and ] the whole eco issue and that.  /",statement
"C But  we have friends in church that do this on a constant basis, that are totally debt free.  /",statement
Uh-huh. /,general
we had  ((   ))  summer lasting  long  /,statement
"[ C and,  + C and  ] again going through that because [ our, +  our ] animals are  almost like our kids in some ways, D you know,   /",statement
"D so,   probably what I'll do again. -/",statement
"C and  I made, F um,  F uh,  - /",statement
C and   I was trying to work.  /,statement
-- C but  unfortunately the house is taking up my time. /,statement
Do you want to be an R N  /,question
Yes. /,general
Is it still pretty cool up there? /,question
We have with Aetna  /,statement
Oh.   /,general
do you? /,question
Uh-huh. /,general
"C and  [ you, + ] there were some places,",statement
"[ [ what, + F uh,  what's, ] + what's ] of interest to you  /",question
"F Uh,  I guess mostly I bike on my own.  /",statement
"Yeah,  /",general
It's a good game though.  /,statement
C so  --,statement
Right. /,general
Uh-huh. /,general
Haven't you? /,question
C and  they've been releasing people left and right  /,statement
"[ it's, + it's ] comfy. /",statement
"C and  that way <throat_clearing> [ they, + they ] are able to reduce prices because  [ they've, + ]  D you know,  [ it's,  + it's ] all [ one, + one ] centralized thing. /",statement
"could you tell me what you think contributes most to, F uh,  air pollution? /",question
Is that where it is? /,question
"C And  I looked at the credit card agreement one day,  /",statement
"C and  there was one guy on the jury who announced to everybody that he didn't need to deliberate, because he'd already decided that the guy was, F uh,  not guilty,  /",statement
"Does he publish [ a little, + quite a bit? ] /",question
"C But  I have never seen them,",statement
"D well,  I live in an all girls dorm,  /",statement
"D Well,  F um,  I, F uh,  exercise regularly.  /",statement
"I'm not exactly sure where [ the, + D you know,  the ] can thing is,  /",statement
"D Well,  I have an, [ I, + I ] B M P S two, model thirty. /",statement
"C So,   I try to always keep a little notebook in my purse. /",statement
we only spent two nights there.  /,statement
"C and  I saw, there were some stop signs, E I mean,  submerged up to the writing on the stop sign,  /",statement
Uh-huh. /,general
"F Uh,  we probably were listening to C N N fairly heavily before the war broadcasts began.  /",statement
C so I'd better let you go. /,general
Yeah. /,general
"F Uh,  I graduated in nineteen eighty-seven. /",statement
"I know we've had this one lady that was attacked, D you know.  /",statement
C and  I hope that it holds out here after the summer. /,statement
"F Oh,  that's funny.  /",statement
I remember that.  /,statement
"it's like, you have other things, D you know,   /",statement
Huh.   /,general
"I guess that's why we need to plan  for retirement, so when we do have the free time, we'll have [ the, +  the ]  means to, F uh,  pursue our dreams. /",statement
I assume you were talking about the new NINJA TURTLES. /,statement
Uh-huh.  /,general
"C and  usually most people are just absolutely crippled,  /",statement
I had fish as a kid  /,statement
"F Um,  [ a lot of, + F uh,  one ] place that we went just recently --",statement
Uh-huh. /,general
C but  I figure that will help me save --,statement
"[  He's such a, + he's ] about a half hot head anyway, such a temper. /",statement
"F Uh,  there's all kinds of civic organ-, organizations that will give you, D you know,  one shot money.  /",statement
